,Data
15304,0.11
15305,0.11
15306,0.1
15307,0.09
15308,0.09
15309,0.07
15310,0.05
15311,0.02
15312,-0.01
15313,-0.05
15314,-0.09
15315,-0.13
15316,-0.17
15317,-0.18
15318,-0.19
15319,-0.17
15320,-0.14
15321,-0.09
15322,-0.03
15323,0.04
15324,0.1
15325,0.15
15326,0.18
15327,0.19
15328,0.18
15329,0.14
15330,0.08
15331,0.01
15332,-0.07
15333,-0.14
15334,-0.2
15335,-0.24
15336,-0.25
15337,-0.23
15338,-0.2
15339,-0.15
15340,-0.09
15341,-0.02
15342,0.03
15343,0.08
15344,0.11
15345,0.12
15346,0.11
15347,0.09
15348,0.05
15349,0.0
15350,-0.04
15351,-0.07
15352,-0.09
15353,-0.09
15354,-0.07
15355,-0.03
15356,0.02
15357,0.08
15358,0.14
15359,0.2
15360,0.23
15361,0.25
15362,0.25
15363,0.22
15364,0.18
15365,0.13
15366,0.07
15367,0.02
15368,-0.03
15369,-0.06
15370,-0.09
15371,-0.11
15372,-0.12
15373,-0.13
15374,-0.13
15375,-0.13
15376,-0.13
15377,-0.13
15378,-0.12
15379,-0.12
15380,-0.11
15381,-0.1
15382,-0.08
15383,-0.07
15384,-0.05
15385,-0.03
15386,-0.01
15387,0.0
15388,0.02
15389,0.03
15390,0.04
15391,0.05
15392,0.06
15393,0.07
15394,0.08
15395,0.09
15396,0.09
15397,0.09
15398,0.09
15399,0.08
15400,0.07
15401,0.06
15402,0.04
15403,0.02
15404,-0.01
15405,-0.03
15406,-0.05
15407,-0.06
15408,-0.06
15409,-0.06
15410,-0.05
15411,-0.04
15412,-0.02
15413,-0.01
15414,-0.0
15415,-0.0
15416,-0.01
15417,-0.03
15418,-0.05
15419,-0.07
15420,-0.09
15421,-0.1
15422,-0.1
15423,-0.08
15424,-0.05
15425,0.0
15426,0.07
15427,0.13
15428,0.19
15429,0.24
15430,0.27
15431,0.27
15432,0.26
15433,0.21
15434,0.15
15435,0.08
15436,0.0
15437,-0.07
15438,-0.14
15439,-0.19
15440,-0.23
15441,-0.25
15442,-0.25
15443,-0.24
15444,-0.21
15445,-0.18
15446,-0.13
15447,-0.08
15448,-0.04
15449,-0.0
15450,0.03
15451,0.04
15452,0.05
15453,0.05
15454,0.04
15455,0.02
15456,0.01
15457,0.0
15458,-0.0
15459,0.0
15460,0.02
15461,0.03
15462,0.06
15463,0.08
15464,0.11
15465,0.13
15466,0.15
15467,0.15
15468,0.15
15469,0.14
15470,0.13
15471,0.1
15472,0.08
15473,0.05
15474,0.02
15475,-0.01
15476,-0.04
15477,-0.07
15478,-0.1
15479,-0.12
15480,-0.14
15481,-0.15
15482,-0.16
15483,-0.16
15484,-0.15
15485,-0.13
15486,-0.1
15487,-0.07
15488,-0.03
15489,0.0
15490,0.04
15491,0.07
15492,0.09
15493,0.1
15494,0.11
15495,0.1
15496,0.09
15497,0.07
15498,0.05
15499,0.03
15500,0.01
15501,-0.01
15502,-0.02
15503,-0.02
15504,-0.02
15505,-0.01
15506,0.0
15507,0.01
15508,0.01
15509,0.0
15510,-0.02
15511,-0.05
15512,-0.09
15513,-0.13
15514,-0.17
15515,-0.19
15516,-0.2
15517,-0.19
15518,-0.15
15519,-0.09
15520,-0.01
15521,0.09
15522,0.19
15523,0.28
15524,0.36
15525,0.42
15526,0.45
15527,0.44
15528,0.39
15529,0.32
15530,0.21
15531,0.08
15532,-0.05
15533,-0.18
15534,-0.3
15535,-0.39
15536,-0.45
15537,-0.47
15538,-0.46
15539,-0.42
15540,-0.35
15541,-0.26
15542,-0.16
15543,-0.06
15544,0.03
15545,0.11
15546,0.17
15547,0.21
15548,0.23
15549,0.22
15550,0.2
15551,0.17
15552,0.13
15553,0.09
15554,0.06
15555,0.05
15556,0.04
15557,0.05
15558,0.07
15559,0.09
15560,0.1
15561,0.11
15562,0.09
15563,0.06
15564,0.0
15565,-0.07
15566,-0.14
15567,-0.21
15568,-0.26
15569,-0.28
15570,-0.28
15571,-0.25
15572,-0.2
15573,-0.13
15574,-0.05
15575,0.03
15576,0.1
15577,0.15
15578,0.18
15579,0.19
15580,0.19
15581,0.16
15582,0.13
15583,0.09
15584,0.06
15585,0.03
15586,0.01
15587,-0.0
15588,0.0
15589,0.01
15590,0.03
15591,0.05
15592,0.07
15593,0.08
15594,0.08
15595,0.08
15596,0.07
15597,0.05
15598,0.02
15599,-0.0
15600,-0.03
15601,-0.06
15602,-0.09
15603,-0.11
15604,-0.12
15605,-0.14
15606,-0.15
15607,-0.17
15608,-0.18
15609,-0.18
15610,-0.18
15611,-0.18
15612,-0.16
15613,-0.14
15614,-0.11
15615,-0.06
15616,-0.01
15617,0.03
15618,0.08
15619,0.12
15620,0.14
15621,0.15
15622,0.15
15623,0.15
15624,0.13
15625,0.12
15626,0.1
15627,0.1
15628,0.1
15629,0.11
15630,0.12
15631,0.13
15632,0.14
15633,0.14
15634,0.13
15635,0.11
15636,0.09
15637,0.06
15638,0.03
15639,-0.0
15640,-0.03
15641,-0.05
15642,-0.07
15643,-0.08
15644,-0.09
15645,-0.1
15646,-0.12
15647,-0.13
15648,-0.14
15649,-0.16
15650,-0.17
15651,-0.18
15652,-0.19
15653,-0.19
15654,-0.18
15655,-0.16
15656,-0.14
15657,-0.11
15658,-0.08
15659,-0.04
15660,0.01
15661,0.05
15662,0.09
15663,0.13
15664,0.16
15665,0.19
15666,0.2
15667,0.2
15668,0.19
15669,0.17
15670,0.15
15671,0.12
15672,0.09
15673,0.05
15674,0.03
15675,0.0
15676,-0.02
15677,-0.03
15678,-0.04
15679,-0.05
15680,-0.05
15681,-0.05
15682,-0.05
15683,-0.05
15684,-0.05
15685,-0.06
15686,-0.06
15687,-0.07
15688,-0.07
15689,-0.07
15690,-0.06
15691,-0.05
15692,-0.03
15693,-0.0
15694,0.03
15695,0.07
15696,0.1
15697,0.12
15698,0.14
15699,0.14
15700,0.13
15701,0.11
15702,0.07
15703,0.04
15704,-0.01
15705,-0.04
15706,-0.08
15707,-0.1
15708,-0.12
15709,-0.12
15710,-0.13
15711,-0.13
15712,-0.12
15713,-0.12
15714,-0.12
15715,-0.12
15716,-0.11
15717,-0.1
15718,-0.08
15719,-0.05
15720,-0.01
15721,0.03
15722,0.08
15723,0.12
15724,0.16
15725,0.19
15726,0.21
15727,0.21
15728,0.2
15729,0.17
15730,0.14
15731,0.09
15732,0.04
15733,-0.0
15734,-0.05
15735,-0.08
15736,-0.11
15737,-0.13
15738,-0.14
15739,-0.15
15740,-0.14
15741,-0.12
15742,-0.09
15743,-0.06
15744,-0.03
15745,0.01
15746,0.04
15747,0.07
15748,0.08
15749,0.09
15750,0.09
15751,0.08
15752,0.06
15753,0.04
15754,0.02
15755,0.01
15756,-0.0
15757,-0.01
15758,-0.01
15759,-0.02
15760,-0.02
15761,-0.01
15762,-0.01
15763,-0.01
15764,-0.01
15765,-0.0
15766,0.0
15767,0.0
15768,0.0
15769,0.0
15770,0.0
15771,-0.0
15772,-0.01
15773,-0.01
15774,-0.02
15775,-0.02
15776,-0.03
15777,-0.04
15778,-0.04
15779,-0.05
15780,-0.05
15781,-0.05
15782,-0.04
15783,-0.02
15784,-0.0
15785,0.02
15786,0.04
15787,0.05
15788,0.05
15789,0.03
15790,0.0
15791,-0.03
15792,-0.06
15793,-0.09
15794,-0.11
15795,-0.11
15796,-0.09
15797,-0.06
15798,-0.02
15799,0.04
15800,0.09
15801,0.14
15802,0.18
15803,0.21
15804,0.23
15805,0.22
15806,0.21
15807,0.17
15808,0.13
15809,0.07
15810,0.02
15811,-0.04
15812,-0.09
15813,-0.13
15814,-0.15
15815,-0.16
15816,-0.15
15817,-0.12
15818,-0.09
15819,-0.05
15820,-0.02
15821,0.01
15822,0.03
15823,0.03
15824,0.02
15825,0.0
15826,-0.02
15827,-0.05
15828,-0.08
15829,-0.1
15830,-0.12
15831,-0.14
15832,-0.15
15833,-0.15
15834,-0.15
15835,-0.14
15836,-0.11
15837,-0.08
15838,-0.05
15839,-0.01
15840,0.03
15841,0.06
15842,0.1
15843,0.13
15844,0.15
15845,0.17
15846,0.19
15847,0.2
15848,0.21
15849,0.21
15850,0.21
15851,0.21
15852,0.19
15853,0.17
15854,0.13
15855,0.09
15856,0.04
15857,-0.01
15858,-0.07
15859,-0.11
15860,-0.15
15861,-0.17
15862,-0.18
15863,-0.18
15864,-0.17
15865,-0.14
15866,-0.11
15867,-0.08
15868,-0.04
15869,-0.02
15870,0.0
15871,0.01
15872,0.01
15873,-0.0
15874,-0.01
15875,-0.02
15876,-0.03
15877,-0.03
15878,-0.03
15879,-0.03
15880,-0.02
15881,-0.01
15882,-0.01
15883,-0.01
15884,-0.02
15885,-0.03
15886,-0.05
15887,-0.06
15888,-0.08
15889,-0.08
15890,-0.08
15891,-0.07
15892,-0.04
15893,-0.0
15894,0.04
15895,0.08
15896,0.12
15897,0.15
15898,0.18
15899,0.19
15900,0.19
15901,0.19
15902,0.19
15903,0.18
15904,0.16
15905,0.15
15906,0.13
15907,0.11
15908,0.08
15909,0.05
15910,0.01
15911,-0.03
15912,-0.06
15913,-0.1
15914,-0.14
15915,-0.17
15916,-0.2
15917,-0.23
15918,-0.24
15919,-0.25
15920,-0.24
15921,-0.22
15922,-0.19
15923,-0.15
15924,-0.11
15925,-0.06
15926,-0.01
15927,0.03
15928,0.07
15929,0.1
15930,0.11
15931,0.12
15932,0.11
15933,0.1
15934,0.07
15935,0.04
15936,0.0
15937,-0.03
15938,-0.06
15939,-0.08
15940,-0.09
15941,-0.08
15942,-0.06
15943,-0.02
15944,0.03
15945,0.1
15946,0.16
15947,0.22
15948,0.27
15949,0.31
15950,0.33
15951,0.33
15952,0.31
15953,0.27
15954,0.2
15955,0.12
15956,0.02
15957,-0.08
15958,-0.18
15959,-0.27
15960,-0.34
15961,-0.39
15962,-0.42
15963,-0.42
15964,-0.39
15965,-0.34
15966,-0.27
15967,-0.19
15968,-0.09
15969,0.02
15970,0.12
15971,0.21
15972,0.29
15973,0.34
15974,0.36
15975,0.34
15976,0.29
15977,0.21
15978,0.12
15979,0.01
15980,-0.09
15981,-0.18
15982,-0.25
15983,-0.29
15984,-0.3
15985,-0.28
15986,-0.24
15987,-0.17
15988,-0.09
15989,-0.01
15990,0.07
15991,0.13
15992,0.18
15993,0.21
15994,0.21
15995,0.2
15996,0.18
15997,0.14
15998,0.09
15999,0.05
16000,0.01
16001,-0.03
16002,-0.07
16003,-0.09
16004,-0.11
16005,-0.12
16006,-0.11
16007,-0.1
16008,-0.09
16009,-0.06
16010,-0.03
16011,0.01
16012,0.05
16013,0.09
16014,0.13
16015,0.17
16016,0.2
16017,0.21
16018,0.22
16019,0.2
16020,0.18
16021,0.13
16022,0.08
16023,0.02
16024,-0.05
16025,-0.11
16026,-0.17
16027,-0.22
16028,-0.26
16029,-0.28
16030,-0.29
16031,-0.29
16032,-0.28
16033,-0.25
16034,-0.22
16035,-0.18
16036,-0.14
16037,-0.09
16038,-0.05
16039,0.0
16040,0.05
16041,0.11
16042,0.16
16043,0.21
16044,0.26
16045,0.29
16046,0.31
16047,0.31
16048,0.28
16049,0.24
16050,0.18
16051,0.1
16052,0.03
16053,-0.05
16054,-0.12
16055,-0.16
16056,-0.18
16057,-0.17
16058,-0.13
16059,-0.08
16060,-0.01
16061,0.06
16062,0.11
16063,0.15
16064,0.16
16065,0.14
16066,0.1
16067,0.04
16068,-0.03
16069,-0.11
16070,-0.17
16071,-0.21
16072,-0.23
16073,-0.24
16074,-0.22
16075,-0.18
16076,-0.14
16077,-0.09
16078,-0.04
16079,-0.01
16080,0.01
16081,0.02
16082,0.02
16083,0.0
16084,-0.01
16085,-0.03
16086,-0.03
16087,-0.02
16088,0.01
16089,0.06
16090,0.11
16091,0.17
16092,0.23
16093,0.28
16094,0.3
16095,0.3
16096,0.27
16097,0.22
16098,0.14
16099,0.04
16100,-0.06
16101,-0.16
16102,-0.24
16103,-0.3
16104,-0.32
16105,-0.32
16106,-0.28
16107,-0.21
16108,-0.13
16109,-0.04
16110,0.05
16111,0.13
16112,0.19
16113,0.23
16114,0.25
16115,0.23
16116,0.2
16117,0.15
16118,0.09
16119,0.02
16120,-0.04
16121,-0.09
16122,-0.13
16123,-0.16
16124,-0.17
16125,-0.18
16126,-0.17
16127,-0.16
16128,-0.14
16129,-0.11
16130,-0.09
16131,-0.07
16132,-0.04
16133,-0.02
16134,0.01
16135,0.03
16136,0.05
16137,0.08
16138,0.1
16139,0.12
16140,0.14
16141,0.15
16142,0.15
16143,0.14
16144,0.11
16145,0.08
16146,0.04
16147,-0.0
16148,-0.04
16149,-0.07
16150,-0.09
16151,-0.09
16152,-0.08
16153,-0.06
16154,-0.03
16155,-0.0
16156,0.02
16157,0.05
16158,0.06
16159,0.06
16160,0.06
16161,0.05
16162,0.03
16163,0.01
16164,-0.02
16165,-0.03
16166,-0.04
16167,-0.05
16168,-0.05
16169,-0.04
16170,-0.04
16171,-0.03
16172,-0.03
16173,-0.02
16174,-0.02
16175,-0.02
16176,-0.02
16177,-0.02
16178,-0.02
16179,-0.01
16180,-0.01
16181,-0.0
16182,0.01
16183,0.02
16184,0.02
16185,0.02
16186,0.02
16187,0.01
16188,0.0
16189,-0.01
16190,-0.02
16191,-0.02
16192,-0.02
16193,-0.01
16194,0.01
16195,0.03
16196,0.06
16197,0.08
16198,0.09
16199,0.1
16200,0.09
16201,0.07
16202,0.04
16203,0.0
16204,-0.04
16205,-0.09
16206,-0.13
16207,-0.17
16208,-0.19
16209,-0.19
16210,-0.17
16211,-0.13
16212,-0.08
16213,-0.01
16214,0.07
16215,0.16
16216,0.23
16217,0.29
16218,0.32
16219,0.32
16220,0.29
16221,0.22
16222,0.13
16223,0.02
16224,-0.1
16225,-0.21
16226,-0.3
16227,-0.36
16228,-0.38
16229,-0.37
16230,-0.33
16231,-0.25
16232,-0.16
16233,-0.06
16234,0.04
16235,0.13
16236,0.2
16237,0.23
16238,0.24
16239,0.22
16240,0.17
16241,0.1
16242,0.03
16243,-0.03
16244,-0.08
16245,-0.1
16246,-0.1
16247,-0.07
16248,-0.02
16249,0.04
16250,0.1
16251,0.16
16252,0.2
16253,0.21
16254,0.2
16255,0.17
16256,0.12
16257,0.05
16258,-0.02
16259,-0.09
16260,-0.15
16261,-0.2
16262,-0.22
16263,-0.22
16264,-0.2
16265,-0.16
16266,-0.12
16267,-0.07
16268,-0.02
16269,0.02
16270,0.05
16271,0.06
16272,0.06
16273,0.05
16274,0.03
16275,0.01
16276,-0.02
16277,-0.05
16278,-0.07
16279,-0.08
16280,-0.08
16281,-0.07
16282,-0.05
16283,-0.03
16284,0.0
16285,0.04
16286,0.08
16287,0.13
16288,0.17
16289,0.21
16290,0.23
16291,0.24
16292,0.23
16293,0.2
16294,0.15
16295,0.09
16296,0.02
16297,-0.04
16298,-0.1
16299,-0.15
16300,-0.18
16301,-0.19
16302,-0.18
16303,-0.16
16304,-0.14
16305,-0.11
16306,-0.09
16307,-0.08
16308,-0.08
16309,-0.08
16310,-0.09
16311,-0.09
16312,-0.09
16313,-0.07
16314,-0.05
16315,-0.01
16316,0.04
16317,0.09
16318,0.14
16319,0.18
16320,0.2
16321,0.21
16322,0.19
16323,0.16
16324,0.11
16325,0.06
16326,0.01
16327,-0.04
16328,-0.08
16329,-0.1
16330,-0.11
16331,-0.11
16332,-0.1
16333,-0.08
16334,-0.06
16335,-0.03
16336,-0.01
16337,0.01
16338,0.03
16339,0.05
16340,0.05
16341,0.05
16342,0.05
16343,0.04
16344,0.02
16345,0.01
16346,-0.01
16347,-0.02
16348,-0.03
16349,-0.03
16350,-0.02
16351,-0.02
16352,-0.01
16353,0.0
16354,0.01
16355,0.01
16356,0.0
16357,-0.01
16358,-0.02
16359,-0.04
16360,-0.05
16361,-0.06
16362,-0.06
16363,-0.05
16364,-0.04
16365,-0.02
16366,-0.01
16367,0.01
16368,0.03
16369,0.04
16370,0.05
16371,0.06
16372,0.06
16373,0.07
16374,0.07
16375,0.07
16376,0.08
16377,0.08
16378,0.08
16379,0.08
16380,0.08
16381,0.07
16382,0.05
16383,0.02
16384,-0.01
16385,-0.05
16386,-0.09
16387,-0.13
16388,-0.17
16389,-0.2
16390,-0.23
16391,-0.24
16392,-0.23
16393,-0.2
16394,-0.16
16395,-0.1
16396,-0.03
16397,0.04
16398,0.11
16399,0.16
16400,0.2
16401,0.23
16402,0.24
16403,0.23
16404,0.21
16405,0.18
16406,0.15
16407,0.1
16408,0.06
16409,0.01
16410,-0.03
16411,-0.06
16412,-0.09
16413,-0.11
16414,-0.12
16415,-0.11
16416,-0.11
16417,-0.09
16418,-0.07
16419,-0.05
16420,-0.04
16421,-0.02
16422,-0.02
16423,-0.01
16424,-0.01
16425,-0.02
16426,-0.02
16427,-0.03
16428,-0.03
16429,-0.03
16430,-0.03
16431,-0.03
16432,-0.02
16433,-0.02
16434,-0.01
16435,0.0
16436,0.01
16437,0.03
16438,0.05
16439,0.07
16440,0.09
16441,0.11
16442,0.14
16443,0.15
16444,0.16
16445,0.16
16446,0.14
16447,0.11
16448,0.07
16449,0.02
16450,-0.03
16451,-0.09
16452,-0.14
16453,-0.18
16454,-0.21
16455,-0.23
16456,-0.22
16457,-0.21
16458,-0.18
16459,-0.14
16460,-0.1
16461,-0.06
16462,-0.02
16463,0.02
16464,0.05
16465,0.07
16466,0.09
16467,0.11
16468,0.13
16469,0.14
16470,0.16
16471,0.17
16472,0.18
16473,0.19
16474,0.19
16475,0.18
16476,0.16
16477,0.12
16478,0.06
16479,-0.0
16480,-0.08
16481,-0.15
16482,-0.21
16483,-0.26
16484,-0.29
16485,-0.29
16486,-0.26
16487,-0.22
16488,-0.16
16489,-0.09
16490,-0.02
16491,0.05
16492,0.1
16493,0.14
16494,0.17
16495,0.18
16496,0.17
16497,0.14
16498,0.11
16499,0.08
16500,0.04
16501,0.01
16502,-0.01
16503,-0.03
16504,-0.03
16505,-0.03
16506,-0.02
16507,-0.01
16508,-0.0
16509,-0.0
16510,-0.01
16511,-0.01
16512,-0.02
16513,-0.04
16514,-0.05
16515,-0.06
16516,-0.07
16517,-0.06
16518,-0.06
16519,-0.04
16520,-0.03
16521,-0.01
16522,0.01
16523,0.02
16524,0.03
16525,0.04
16526,0.04
16527,0.04
16528,0.04
16529,0.04
16530,0.04
16531,0.05
16532,0.05
16533,0.05
16534,0.05
16535,0.05
16536,0.04
16537,0.04
16538,0.04
16539,0.03
16540,0.03
16541,0.01
16542,-0.01
16543,-0.03
16544,-0.06
16545,-0.09
16546,-0.12
16547,-0.15
16548,-0.17
16549,-0.19
16550,-0.19
16551,-0.17
16552,-0.15
16553,-0.1
16554,-0.05
16555,0.01
16556,0.08
16557,0.14
16558,0.2
16559,0.25
16560,0.28
16561,0.29
16562,0.29
16563,0.26
16564,0.22
16565,0.16
16566,0.09
16567,0.01
16568,-0.07
16569,-0.13
16570,-0.18
16571,-0.22
16572,-0.22
16573,-0.21
16574,-0.18
16575,-0.14
16576,-0.09
16577,-0.05
16578,-0.02
16579,-0.0
16580,0.0
16581,-0.0
16582,-0.02
16583,-0.04
16584,-0.06
16585,-0.08
16586,-0.08
16587,-0.08
16588,-0.07
16589,-0.04
16590,-0.01
16591,0.02
16592,0.06
16593,0.09
16594,0.11
16595,0.13
16596,0.14
16597,0.14
16598,0.14
16599,0.14
16600,0.14
16601,0.14
16602,0.14
16603,0.14
16604,0.13
16605,0.12
16606,0.09
16607,0.05
16608,-0.0
16609,-0.06
16610,-0.11
16611,-0.17
16612,-0.22
16613,-0.25
16614,-0.27
16615,-0.26
16616,-0.24
16617,-0.2
16618,-0.15
16619,-0.1
16620,-0.04
16621,0.01
16622,0.04
16623,0.06
16624,0.07
16625,0.06
16626,0.05
16627,0.04
16628,0.03
16629,0.02
16630,0.03
16631,0.05
16632,0.08
16633,0.12
16634,0.16
16635,0.2
16636,0.23
16637,0.25
16638,0.25
16639,0.23
16640,0.19
16641,0.13
16642,0.06
16643,-0.02
16644,-0.1
16645,-0.17
16646,-0.23
16647,-0.28
16648,-0.31
16649,-0.31
16650,-0.3
16651,-0.27
16652,-0.23
16653,-0.18
16654,-0.13
16655,-0.07
16656,-0.02
16657,0.03
16658,0.08
16659,0.11
16660,0.14
16661,0.16
16662,0.16
16663,0.16
16664,0.15
16665,0.14
16666,0.12
16667,0.11
16668,0.09
16669,0.07
16670,0.06
16671,0.04
16672,0.03
16673,0.02
16674,0.02
16675,0.02
16676,0.02
16677,0.02
16678,0.01
16679,0.0
16680,-0.01
16681,-0.02
16682,-0.04
16683,-0.06
16684,-0.07
16685,-0.08
16686,-0.08
16687,-0.07
16688,-0.07
16689,-0.06
16690,-0.06
16691,-0.06
16692,-0.07
16693,-0.09
16694,-0.12
16695,-0.15
16696,-0.18
16697,-0.2
16698,-0.2
16699,-0.19
16700,-0.15
16701,-0.09
16702,-0.01
16703,0.08
16704,0.18
16705,0.28
16706,0.37
16707,0.43
16708,0.47
16709,0.48
16710,0.45
16711,0.39
16712,0.31
16713,0.2
16714,0.07
16715,-0.05
16716,-0.16
16717,-0.26
16718,-0.33
16719,-0.37
16720,-0.38
16721,-0.37
16722,-0.34
16723,-0.29
16724,-0.24
16725,-0.19
16726,-0.14
16727,-0.09
16728,-0.05
16729,-0.01
16730,0.02
16731,0.05
16732,0.07
16733,0.09
16734,0.11
16735,0.12
16736,0.13
16737,0.13
16738,0.13
16739,0.13
16740,0.12
16741,0.11
16742,0.09
16743,0.08
16744,0.06
16745,0.05
16746,0.04
16747,0.03
16748,0.03
16749,0.04
16750,0.06
16751,0.07
16752,0.08
16753,0.08
16754,0.07
16755,0.04
16756,-0.0
16757,-0.06
16758,-0.12
16759,-0.18
16760,-0.23
16761,-0.27
16762,-0.3
16763,-0.29
16764,-0.27
16765,-0.22
16766,-0.16
16767,-0.08
16768,0.01
16769,0.09
16770,0.16
16771,0.22
16772,0.25
16773,0.27
16774,0.26
16775,0.23
16776,0.18
16777,0.13
16778,0.07
16779,0.02
16780,-0.03
16781,-0.06
16782,-0.09
16783,-0.1
16784,-0.1
16785,-0.09
16786,-0.07
16787,-0.05
16788,-0.03
16789,-0.02
16790,-0.02
16791,-0.01
16792,-0.01
16793,-0.01
16794,-0.0
16795,0.01
16796,0.04
16797,0.07
16798,0.11
16799,0.15
16800,0.18
16801,0.2
16802,0.19
16803,0.16
16804,0.1
16805,0.02
16806,-0.08
16807,-0.17
16808,-0.26
16809,-0.33
16810,-0.37
16811,-0.39
16812,-0.36
16813,-0.31
16814,-0.24
16815,-0.14
16816,-0.04
16817,0.07
16818,0.17
16819,0.25
16820,0.32
16821,0.35
16822,0.36
16823,0.34
16824,0.29
16825,0.21
16826,0.12
16827,0.03
16828,-0.06
16829,-0.14
16830,-0.21
16831,-0.25
16832,-0.26
16833,-0.25
16834,-0.21
16835,-0.16
16836,-0.09
16837,-0.02
16838,0.05
16839,0.11
16840,0.15
16841,0.18
16842,0.19
16843,0.18
16844,0.16
16845,0.13
16846,0.09
16847,0.05
16848,0.01
16849,-0.03
16850,-0.06
16851,-0.08
16852,-0.08
16853,-0.08
16854,-0.06
16855,-0.04
16856,-0.01
16857,0.01
16858,0.04
16859,0.05
16860,0.05
16861,0.03
16862,0.01
16863,-0.04
16864,-0.08
16865,-0.13
16866,-0.17
16867,-0.19
16868,-0.2
16869,-0.18
16870,-0.14
16871,-0.08
16872,-0.01
16873,0.06
16874,0.13
16875,0.19
16876,0.23
16877,0.25
16878,0.24
16879,0.2
16880,0.15
16881,0.08
16882,0.0
16883,-0.07
16884,-0.14
16885,-0.18
16886,-0.2
16887,-0.19
16888,-0.16
16889,-0.11
16890,-0.04
16891,0.02
16892,0.09
16893,0.13
16894,0.16
16895,0.16
16896,0.14
16897,0.09
16898,0.04
16899,-0.03
16900,-0.08
16901,-0.12
16902,-0.14
16903,-0.14
16904,-0.11
16905,-0.07
16906,-0.01
16907,0.05
16908,0.1
16909,0.15
16910,0.17
16911,0.16
16912,0.13
16913,0.08
16914,0.02
16915,-0.05
16916,-0.12
16917,-0.18
16918,-0.21
16919,-0.22
16920,-0.21
16921,-0.16
16922,-0.1
16923,-0.03
16924,0.05
16925,0.12
16926,0.18
16927,0.22
16928,0.24
16929,0.24
16930,0.22
16931,0.18
16932,0.13
16933,0.07
16934,0.01
16935,-0.06
16936,-0.12
16937,-0.17
16938,-0.21
16939,-0.23
16940,-0.24
16941,-0.23
16942,-0.2
16943,-0.16
16944,-0.11
16945,-0.05
16946,0.0
16947,0.06
16948,0.1
16949,0.13
16950,0.15
16951,0.16
16952,0.15
16953,0.13
16954,0.1
16955,0.07
16956,0.04
16957,0.01
16958,-0.01
16959,-0.02
16960,-0.02
16961,-0.01
16962,0.01
16963,0.04
16964,0.06
16965,0.09
16966,0.1
16967,0.11
16968,0.1
16969,0.08
16970,0.05
16971,0.01
16972,-0.03
16973,-0.09
16974,-0.14
16975,-0.18
16976,-0.22
16977,-0.25
16978,-0.26
16979,-0.26
16980,-0.24
16981,-0.21
16982,-0.16
16983,-0.1
16984,-0.04
16985,0.03
16986,0.1
16987,0.16
16988,0.21
16989,0.25
16990,0.28
16991,0.29
16992,0.29
16993,0.27
16994,0.23
16995,0.17
16996,0.1
16997,0.02
16998,-0.07
16999,-0.14
17000,-0.2
17001,-0.24
17002,-0.26
17003,-0.25
17004,-0.22
17005,-0.16
17006,-0.08
17007,0.01
17008,0.1
17009,0.17
17010,0.23
17011,0.26
17012,0.26
17013,0.23
17014,0.17
17015,0.1
17016,0.02
17017,-0.06
17018,-0.13
17019,-0.18
17020,-0.21
17021,-0.22
17022,-0.21
17023,-0.18
17024,-0.14
17025,-0.1
17026,-0.06
17027,-0.02
17028,0.01
17029,0.04
17030,0.05
17031,0.06
17032,0.06
17033,0.06
17034,0.05
17035,0.04
17036,0.02
17037,0.01
17038,-0.0
17039,-0.02
17040,-0.03
17041,-0.04
17042,-0.04
17043,-0.04
17044,-0.04
17045,-0.03
17046,-0.02
17047,-0.0
17048,0.02
17049,0.04
17050,0.07
17051,0.1
17052,0.13
17053,0.16
17054,0.18
17055,0.2
17056,0.2
17057,0.18
17058,0.15
17059,0.11
17060,0.04
17061,-0.03
17062,-0.1
17063,-0.17
17064,-0.23
17065,-0.27
17066,-0.29
17067,-0.28
17068,-0.24
17069,-0.19
17070,-0.12
17071,-0.04
17072,0.03
17073,0.09
17074,0.13
17075,0.15
17076,0.15
17077,0.14
17078,0.12
17079,0.09
17080,0.07
17081,0.05
17082,0.04
17083,0.03
17084,0.03
17085,0.03
17086,0.03
17087,0.03
17088,0.01
17089,-0.0
17090,-0.02
17091,-0.04
17092,-0.07
17093,-0.09
17094,-0.11
17095,-0.13
17096,-0.15
17097,-0.16
17098,-0.16
17099,-0.16
17100,-0.15
17101,-0.13
17102,-0.11
17103,-0.08
17104,-0.05
17105,-0.0
17106,0.04
17107,0.09
17108,0.14
17109,0.19
17110,0.24
17111,0.27
17112,0.3
17113,0.31
17114,0.3
17115,0.28
17116,0.24
17117,0.18
17118,0.11
17119,0.03
17120,-0.05
17121,-0.12
17122,-0.18
17123,-0.23
17124,-0.25
17125,-0.25
17126,-0.24
17127,-0.2
17128,-0.16
17129,-0.11
17130,-0.06
17131,-0.01
17132,0.03
17133,0.05
17134,0.07
17135,0.06
17136,0.04
17137,0.01
17138,-0.02
17139,-0.06
17140,-0.09
17141,-0.12
17142,-0.13
17143,-0.13
17144,-0.12
17145,-0.09
17146,-0.05
17147,-0.01
17148,0.03
17149,0.07
17150,0.1
17151,0.13
17152,0.14
17153,0.15
17154,0.14
17155,0.13
17156,0.12
17157,0.11
17158,0.1
17159,0.09
17160,0.07
17161,0.06
17162,0.05
17163,0.03
17164,0.0
17165,-0.03
17166,-0.06
17167,-0.1
17168,-0.12
