,Data
6892,0.122
6893,0.037
6894,-0.054
6895,-0.145
6896,-0.226
6897,-0.291
6898,-0.334
6899,-0.354
6900,-0.35
6901,-0.325
6902,-0.283
6903,-0.229
6904,-0.167
6905,-0.104
6906,-0.044
6907,0.011
6908,0.056
6909,0.09
6910,0.113
6911,0.125
6912,0.128
6913,0.123
6914,0.114
6915,0.103
6916,0.095
6917,0.092
6918,0.094
6919,0.102
6920,0.114
6921,0.126
6922,0.134
6923,0.136
6924,0.127
6925,0.108
6926,0.078
6927,0.041
6928,-0.001
6929,-0.041
6930,-0.077
6931,-0.105
6932,-0.123
6933,-0.129
6934,-0.123
6935,-0.108
6936,-0.087
6937,-0.062
6938,-0.037
6939,-0.015
6940,0.003
6941,0.014
6942,0.019
6943,0.016
6944,0.004
6945,-0.016
6946,-0.042
6947,-0.072
6948,-0.103
6949,-0.13
6950,-0.148
6951,-0.153
6952,-0.142
6953,-0.112
6954,-0.065
6955,-0.003
6956,0.07
6957,0.146
6958,0.218
6959,0.279
6960,0.321
6961,0.34
6962,0.33
6963,0.292
6964,0.23
6965,0.15
6966,0.059
6967,-0.032
6968,-0.115
6969,-0.183
6970,-0.231
6971,-0.255
6972,-0.256
6973,-0.236
6974,-0.199
6975,-0.152
6976,-0.101
6977,-0.053
6978,-0.013
6979,0.014
6980,0.028
6981,0.028
6982,0.017
6983,-0.0
6984,-0.022
6985,-0.042
6986,-0.06
6987,-0.073
6988,-0.081
6989,-0.083
6990,-0.079
6991,-0.069
6992,-0.053
6993,-0.032
6994,-0.004
6995,0.028
6996,0.066
6997,0.109
6998,0.155
6999,0.201
7000,0.243
7001,0.277
7002,0.297
7003,0.3
7004,0.283
7005,0.243
7006,0.184
7007,0.11
7008,0.027
7009,-0.055
7010,-0.129
7011,-0.188
7012,-0.227
7013,-0.248
7014,-0.25
7015,-0.238
7016,-0.216
7017,-0.189
7018,-0.162
7019,-0.138
7020,-0.118
7021,-0.103
7022,-0.09
7023,-0.076
7024,-0.058
7025,-0.034
7026,-0.004
7027,0.031
7028,0.07
7029,0.108
7030,0.142
7031,0.167
7032,0.178
7033,0.175
7034,0.157
7035,0.126
7036,0.087
7037,0.045
7038,0.003
7039,-0.033
7040,-0.062
7041,-0.08
7042,-0.085
7043,-0.078
7044,-0.061
7045,-0.036
7046,-0.008
7047,0.018
7048,0.039
7049,0.051
7050,0.054
7051,0.046
7052,0.03
7053,0.007
7054,-0.019
7055,-0.045
7056,-0.065
7057,-0.079
7058,-0.084
7059,-0.08
7060,-0.069
7061,-0.052
7062,-0.029
7063,-0.001
7064,0.029
7065,0.062
7066,0.094
7067,0.122
7068,0.142
7069,0.151
7070,0.146
7071,0.126
7072,0.091
7073,0.043
7074,-0.014
7075,-0.073
7076,-0.127
7077,-0.17
7078,-0.196
7079,-0.201
7080,-0.185
7081,-0.15
7082,-0.1
7083,-0.039
7084,0.025
7085,0.085
7086,0.137
7087,0.173
7088,0.192
7089,0.191
7090,0.171
7091,0.134
7092,0.084
7093,0.027
7094,-0.032
7095,-0.088
7096,-0.135
7097,-0.171
7098,-0.194
7099,-0.202
7100,-0.195
7101,-0.176
7102,-0.146
7103,-0.109
7104,-0.066
7105,-0.023
7106,0.018
7107,0.056
7108,0.088
7109,0.114
7110,0.134
7111,0.15
7112,0.162
7113,0.17
7114,0.175
7115,0.176
7116,0.171
7117,0.159
7118,0.141
7119,0.116
7120,0.086
7121,0.053
7122,0.02
7123,-0.013
7124,-0.044
7125,-0.072
7126,-0.097
7127,-0.119
7128,-0.14
7129,-0.159
7130,-0.175
7131,-0.188
7132,-0.196
7133,-0.196
7134,-0.187
7135,-0.167
7136,-0.137
7137,-0.097
7138,-0.052
7139,-0.004
7140,0.042
7141,0.08
7142,0.106
7143,0.117
7144,0.113
7145,0.094
7146,0.066
7147,0.034
7148,0.005
7149,-0.015
7150,-0.023
7151,-0.017
7152,0.001
7153,0.029
7154,0.061
7155,0.091
7156,0.116
7157,0.131
7158,0.137
7159,0.131
7160,0.118
7161,0.099
7162,0.077
7163,0.057
7164,0.04
7165,0.03
7166,0.025
7167,0.024
7168,0.026
7169,0.026
7170,0.023
7171,0.013
7172,-0.006
7173,-0.032
7174,-0.066
7175,-0.103
7176,-0.139
7177,-0.171
7178,-0.194
7179,-0.207
7180,-0.206
7181,-0.193
7182,-0.17
7183,-0.138
7184,-0.102
7185,-0.066
7186,-0.035
7187,-0.012
7188,0.001
7189,0.003
7190,-0.003
7191,-0.013
7192,-0.022
7193,-0.024
7194,-0.015
7195,0.009
7196,0.047
7197,0.098
7198,0.158
7199,0.218
7200,0.273
7201,0.314
7202,0.335
7203,0.33
7204,0.298
7205,0.241
7206,0.164
7207,0.074
7208,-0.02
7209,-0.109
7210,-0.184
7211,-0.239
7212,-0.268
7213,-0.27
7214,-0.247
7215,-0.204
7216,-0.149
7217,-0.088
7218,-0.029
7219,0.021
7220,0.057
7221,0.078
7222,0.081
7223,0.07
7224,0.048
7225,0.018
7226,-0.015
7227,-0.046
7228,-0.073
7229,-0.092
7230,-0.102
7231,-0.101
7232,-0.091
7233,-0.073
7234,-0.05
7235,-0.026
7236,-0.004
7237,0.013
7238,0.025
7239,0.032
7240,0.034
7241,0.034
7242,0.033
7243,0.033
7244,0.036
7245,0.043
7246,0.053
7247,0.065
7248,0.078
7249,0.089
7250,0.096
7251,0.099
7252,0.097
7253,0.09
7254,0.078
7255,0.062
7256,0.043
7257,0.021
7258,-0.001
7259,-0.024
7260,-0.046
7261,-0.065
7262,-0.078
7263,-0.084
7264,-0.081
7265,-0.067
7266,-0.044
7267,-0.014
7268,0.017
7269,0.046
7270,0.066
7271,0.072
7272,0.063
7273,0.039
7274,0.003
7275,-0.043
7276,-0.092
7277,-0.138
7278,-0.175
7279,-0.198
7280,-0.203
7281,-0.19
7282,-0.161
7283,-0.118
7284,-0.068
7285,-0.014
7286,0.04
7287,0.09
7288,0.132
7289,0.164
7290,0.184
7291,0.19
7292,0.182
7293,0.164
7294,0.138
7295,0.107
7296,0.075
7297,0.045
7298,0.016
7299,-0.009
7300,-0.031
7301,-0.049
7302,-0.063
7303,-0.073
7304,-0.077
7305,-0.076
7306,-0.066
7307,-0.05
7308,-0.029
7309,-0.006
7310,0.017
7311,0.034
7312,0.044
7313,0.045
7314,0.036
7315,0.019
7316,-0.004
7317,-0.03
7318,-0.053
7319,-0.073
7320,-0.086
7321,-0.093
7322,-0.091
7323,-0.082
7324,-0.066
7325,-0.042
7326,-0.013
7327,0.021
7328,0.056
7329,0.09
7330,0.12
7331,0.143
7332,0.156
7333,0.158
7334,0.146
7335,0.12
7336,0.083
7337,0.038
7338,-0.011
7339,-0.058
7340,-0.098
7341,-0.126
7342,-0.142
7343,-0.145
7344,-0.137
7345,-0.122
7346,-0.103
7347,-0.081
7348,-0.06
7349,-0.038
7350,-0.018
7351,0.001
7352,0.02
7353,0.037
7354,0.053
7355,0.067
7356,0.078
7357,0.082
7358,0.081
7359,0.072
7360,0.057
7361,0.038
7362,0.018
7363,-0.002
7364,-0.02
7365,-0.034
7366,-0.047
7367,-0.058
7368,-0.067
7369,-0.075
7370,-0.081
7371,-0.082
7372,-0.077
7373,-0.064
7374,-0.041
7375,-0.007
7376,0.035
7377,0.083
7378,0.131
7379,0.176
7380,0.213
7381,0.238
7382,0.249
7383,0.244
7384,0.222
7385,0.184
7386,0.133
7387,0.07
7388,-0.002
7389,-0.078
7390,-0.155
7391,-0.226
7392,-0.286
7393,-0.33
7394,-0.354
7395,-0.357
7396,-0.34
7397,-0.302
7398,-0.249
7399,-0.184
7400,-0.114
7401,-0.045
7402,0.017
7403,0.069
7404,0.11
7405,0.139
7406,0.159
7407,0.172
7408,0.18
7409,0.185
7410,0.19
7411,0.194
7412,0.198
7413,0.2
7414,0.198
7415,0.189
7416,0.172
7417,0.147
7418,0.113
7419,0.074
7420,0.031
7421,-0.014
7422,-0.058
7423,-0.1
7424,-0.14
7425,-0.175
7426,-0.204
7427,-0.225
7428,-0.234
7429,-0.23
7430,-0.208
7431,-0.169
7432,-0.113
7433,-0.043
7434,0.035
7435,0.111
7436,0.178
7437,0.227
7438,0.25
7439,0.244
7440,0.208
7441,0.145
7442,0.061
7443,-0.032
7444,-0.123
7445,-0.2
7446,-0.254
7447,-0.276
7448,-0.265
7449,-0.224
7450,-0.161
7451,-0.086
7452,-0.008
7453,0.061
7454,0.114
7455,0.148
7456,0.16
7457,0.154
7458,0.133
7459,0.104
7460,0.071
7461,0.039
7462,0.013
7463,-0.006
7464,-0.016
7465,-0.018
7466,-0.014
7467,-0.007
7468,0.002
7469,0.009
7470,0.015
7471,0.018
7472,0.02
7473,0.021
7474,0.023
7475,0.028
7476,0.038
7477,0.051
7478,0.066
7479,0.08
7480,0.092
7481,0.096
7482,0.089
7483,0.068
7484,0.031
7485,-0.021
7486,-0.084
7487,-0.154
7488,-0.222
7489,-0.279
7490,-0.316
7491,-0.326
7492,-0.305
7493,-0.252
7494,-0.169
7495,-0.064
7496,0.052
7497,0.167
7498,0.268
7499,0.345
7500,0.387
7501,0.391
7502,0.355
7503,0.283
7504,0.184
7505,0.07
7506,-0.045
7507,-0.147
7508,-0.226
7509,-0.274
7510,-0.29
7511,-0.275
7512,-0.236
7513,-0.179
7514,-0.113
7515,-0.045
7516,0.02
7517,0.076
7518,0.121
7519,0.154
7520,0.174
7521,0.181
7522,0.177
7523,0.161
7524,0.136
7525,0.103
7526,0.064
7527,0.023
7528,-0.018
7529,-0.056
7530,-0.089
7531,-0.116
7532,-0.136
7533,-0.146
7534,-0.147
7535,-0.137
7536,-0.117
7537,-0.087
7538,-0.049
7539,-0.007
7540,0.036
7541,0.075
7542,0.105
7543,0.123
7544,0.126
7545,0.114
7546,0.086
7547,0.046
7548,-0.002
7549,-0.051
7550,-0.096
7551,-0.13
7552,-0.15
7553,-0.151
7554,-0.133
7555,-0.097
7556,-0.047
7557,0.012
7558,0.073
7559,0.127
7560,0.169
7561,0.193
7562,0.197
7563,0.182
7564,0.151
7565,0.108
7566,0.058
7567,0.009
7568,-0.035
7569,-0.07
7570,-0.092
7571,-0.101
7572,-0.099
7573,-0.089
7574,-0.075
7575,-0.062
7576,-0.053
7577,-0.05
7578,-0.053
7579,-0.061
7580,-0.071
7581,-0.08
7582,-0.086
7583,-0.086
7584,-0.08
7585,-0.065
7586,-0.043
7587,-0.013
7588,0.022
7589,0.059
7590,0.094
7591,0.123
7592,0.144
7593,0.154
7594,0.153
7595,0.144
7596,0.129
7597,0.113
7598,0.097
7599,0.081
7600,0.066
7601,0.049
7602,0.029
7603,0.005
7604,-0.023
7605,-0.053
7606,-0.083
7607,-0.111
7608,-0.133
7609,-0.148
7610,-0.156
7611,-0.155
7612,-0.148
7613,-0.134
7614,-0.117
7615,-0.097
7616,-0.075
7617,-0.053
7618,-0.031
7619,-0.008
7620,0.014
7621,0.037
7622,0.058
7623,0.08
7624,0.099
7625,0.114
7626,0.124
7627,0.128
7628,0.124
7629,0.113
7630,0.095
7631,0.071
7632,0.043
7633,0.013
7634,-0.016
7635,-0.038
7636,-0.052
7637,-0.054
7638,-0.044
7639,-0.023
7640,0.005
7641,0.037
7642,0.068
7643,0.091
7644,0.103
7645,0.098
7646,0.077
7647,0.039
7648,-0.012
7649,-0.069
7650,-0.125
7651,-0.173
7652,-0.205
7653,-0.216
7654,-0.202
7655,-0.165
7656,-0.109
7657,-0.041
7658,0.03
7659,0.095
7660,0.144
7661,0.173
7662,0.178
7663,0.161
7664,0.124
7665,0.075
7666,0.018
7667,-0.038
7668,-0.089
7669,-0.131
7670,-0.161
7671,-0.178
7672,-0.184
7673,-0.178
7674,-0.159
7675,-0.13
7676,-0.09
7677,-0.042
7678,0.012
7679,0.069
7680,0.125
7681,0.177
7682,0.22
7683,0.25
7684,0.265
7685,0.263
7686,0.246
7687,0.214
7688,0.173
7689,0.126
7690,0.077
7691,0.032
7692,-0.006
7693,-0.034
7694,-0.054
7695,-0.066
7696,-0.073
7697,-0.079
7698,-0.086
7699,-0.097
7700,-0.113
7701,-0.133
7702,-0.156
7703,-0.179
7704,-0.199
7705,-0.212
7706,-0.215
7707,-0.207
7708,-0.186
7709,-0.154
7710,-0.112
7711,-0.064
7712,-0.014
7713,0.032
7714,0.073
7715,0.104
7716,0.124
7717,0.132
7718,0.131
7719,0.123
7720,0.112
7721,0.101
7722,0.093
7723,0.088
7724,0.087
7725,0.088
7726,0.091
7727,0.094
7728,0.096
7729,0.096
7730,0.092
7731,0.084
7732,0.073
7733,0.06
7734,0.046
7735,0.032
7736,0.019
7737,0.006
7738,-0.006
7739,-0.02
7740,-0.036
7741,-0.054
7742,-0.073
7743,-0.094
7744,-0.114
7745,-0.134
7746,-0.153
7747,-0.172
7748,-0.189
7749,-0.203
7750,-0.209
7751,-0.206
7752,-0.188
7753,-0.154
7754,-0.102
7755,-0.036
7756,0.042
7757,0.126
7758,0.209
7759,0.283
7760,0.34
7761,0.373
7762,0.377
7763,0.349
7764,0.291
7765,0.205
7766,0.099
7767,-0.018
7768,-0.133
7769,-0.237
7770,-0.318
7771,-0.369
7772,-0.387
7773,-0.37
7774,-0.323
7775,-0.25
7776,-0.161
7777,-0.065
7778,0.028
7779,0.111
7780,0.175
7781,0.218
7782,0.238
7783,0.235
7784,0.213
7785,0.176
7786,0.131
7787,0.083
7788,0.039
7789,0.003
7790,-0.022
7791,-0.035
7792,-0.038
7793,-0.033
7794,-0.026
7795,-0.018
7796,-0.013
7797,-0.01
7798,-0.009
7799,-0.01
7800,-0.01
7801,-0.008
7802,-0.004
7803,0.004
7804,0.013
7805,0.023
7806,0.032
7807,0.037
7808,0.038
7809,0.033
7810,0.021
7811,0.004
7812,-0.018
7813,-0.043
7814,-0.067
7815,-0.09
7816,-0.109
7817,-0.123
7818,-0.133
7819,-0.138
7820,-0.136
7821,-0.128
7822,-0.113
7823,-0.089
7824,-0.058
7825,-0.019
7826,0.025
7827,0.071
7828,0.116
7829,0.157
7830,0.19
7831,0.212
7832,0.221
7833,0.213
7834,0.189
7835,0.148
7836,0.092
7837,0.026
7838,-0.044
7839,-0.11
7840,-0.167
7841,-0.208
7842,-0.228
7843,-0.226
7844,-0.199
7845,-0.15
7846,-0.083
7847,-0.003
7848,0.081
7849,0.159
7850,0.221
7851,0.26
7852,0.271
7853,0.252
7854,0.205
7855,0.136
7856,0.052
7857,-0.037
7858,-0.121
7859,-0.194
7860,-0.248
7861,-0.278
7862,-0.283
7863,-0.264
7864,-0.224
7865,-0.168
7866,-0.103
7867,-0.037
7868,0.026
7869,0.079
7870,0.121
7871,0.149
7872,0.166
7873,0.169
7874,0.162
7875,0.146
7876,0.121
7877,0.091
7878,0.058
7879,0.026
7880,-0.003
7881,-0.025
7882,-0.037
7883,-0.038
7884,-0.027
7885,-0.007
7886,0.018
7887,0.042
7888,0.061
7889,0.071
7890,0.067
7891,0.05
7892,0.019
7893,-0.021
7894,-0.064
7895,-0.106
7896,-0.138
7897,-0.158
7898,-0.162
7899,-0.15
7900,-0.126
7901,-0.092
7902,-0.054
7903,-0.016
7904,0.02
7905,0.05
7906,0.072
7907,0.086
7908,0.089
7909,0.083
7910,0.071
7911,0.054
7912,0.036
7913,0.02
7914,0.007
7915,-0.002
7916,-0.006
7917,-0.006
7918,-0.004
7919,-0.003
7920,-0.003
7921,-0.008
7922,-0.018
7923,-0.032
7924,-0.049
7925,-0.067
7926,-0.08
7927,-0.085
7928,-0.078
7929,-0.057
7930,-0.023
7931,0.021
7932,0.069
7933,0.116
7934,0.154
7935,0.18
7936,0.19
7937,0.183
7938,0.158
7939,0.119
7940,0.07
7941,0.018
7942,-0.032
7943,-0.074
7944,-0.103
7945,-0.117
7946,-0.115
7947,-0.1
7948,-0.076
7949,-0.047
7950,-0.02
7951,0.001
7952,0.011
7953,0.009
7954,-0.005
7955,-0.028
7956,-0.056
7957,-0.081
7958,-0.1
7959,-0.107
7960,-0.102
7961,-0.085
7962,-0.059
7963,-0.028
7964,0.004
7965,0.033
7966,0.054
7967,0.065
7968,0.064
7969,0.05
7970,0.025
7971,-0.007
7972,-0.041
7973,-0.073
7974,-0.097
7975,-0.109
7976,-0.106
7977,-0.089
7978,-0.058
7979,-0.016
7980,0.035
7981,0.091
7982,0.149
7983,0.206
7984,0.257
7985,0.298
7986,0.323
7987,0.328
7988,0.309
7989,0.264
7990,0.196
7991,0.107
7992,0.005
7993,-0.101
7994,-0.2
7995,-0.283
7996,-0.339
7997,-0.363
7998,-0.352
7999,-0.311
8000,-0.244
8001,-0.161
8002,-0.071
8003,0.015
8004,0.09
8005,0.147
8006,0.18
8007,0.189
8008,0.174
8009,0.136
8010,0.079
8011,0.008
8012,-0.069
8013,-0.146
8014,-0.214
8015,-0.265
8016,-0.292
8017,-0.293
8018,-0.264
8019,-0.208
8020,-0.13
8021,-0.037
8022,0.061
8023,0.152
8024,0.228
8025,0.279
8026,0.303
8027,0.3
8028,0.272
8029,0.227
8030,0.172
8031,0.117
8032,0.071
8033,0.04
8034,0.027
8035,0.032
8036,0.05
8037,0.077
8038,0.103
8039,0.122
8040,0.127
8041,0.114
8042,0.081
8043,0.028
8044,-0.039
8045,-0.114
8046,-0.19
8047,-0.256
8048,-0.306
8049,-0.334
8050,-0.337
8051,-0.314
8052,-0.27
8053,-0.211
8054,-0.144
8055,-0.079
8056,-0.021
8057,0.024
8058,0.054
8059,0.07
8060,0.073
8061,0.066
8062,0.056
8063,0.046
8064,0.042
8065,0.047
8066,0.062
8067,0.087
8068,0.121
8069,0.158
8070,0.194
8071,0.224
8072,0.243
8073,0.247
8074,0.234
8075,0.204
8076,0.16
8077,0.104
8078,0.043
8079,-0.018
8080,-0.076
8081,-0.125
8082,-0.163
8083,-0.191
8084,-0.207
8085,-0.213
8086,-0.209
8087,-0.198
8088,-0.183
8089,-0.165
8090,-0.146
8091,-0.127
8092,-0.108
8093,-0.088
8094,-0.067
8095,-0.044
8096,-0.017
8097,0.013
8098,0.046
8099,0.08
8100,0.115
8101,0.147
8102,0.172
8103,0.188
8104,0.193
8105,0.185
8106,0.164
8107,0.133
8108,0.096
8109,0.056
8110,0.019
8111,-0.01
8112,-0.031
8113,-0.04
8114,-0.04
8115,-0.034
8116,-0.024
8117,-0.014
8118,-0.006
8119,-0.004
8120,-0.008
8121,-0.017
8122,-0.03
8123,-0.047
8124,-0.065
8125,-0.082
8126,-0.097
8127,-0.107
8128,-0.112
8129,-0.109
8130,-0.1
8131,-0.086
8132,-0.07
8133,-0.053
8134,-0.038
8135,-0.027
8136,-0.019
8137,-0.014
8138,-0.009
8139,-0.001
8140,0.013
8141,0.035
8142,0.066
8143,0.105
8144,0.147
8145,0.189
8146,0.223
8147,0.244
8148,0.247
8149,0.227
8150,0.183
8151,0.119
8152,0.041
8153,-0.042
8154,-0.12
8155,-0.184
8156,-0.227
8157,-0.247
8158,-0.244
8159,-0.222
8160,-0.185
8161,-0.141
8162,-0.095
8163,-0.052
8164,-0.017
8165,0.009
8166,0.025
8167,0.033
8168,0.036
8169,0.036
8170,0.035
8171,0.035
8172,0.036
8173,0.041
8174,0.048
8175,0.059
8176,0.072
8177,0.088
8178,0.103
8179,0.116
8180,0.126
8181,0.131
8182,0.129
8183,0.119
8184,0.101
8185,0.075
8186,0.041
8187,0.003
8188,-0.038
8189,-0.079
8190,-0.115
8191,-0.144
8192,-0.162
8193,-0.168
8194,-0.163
8195,-0.148
8196,-0.125
8197,-0.097
8198,-0.068
8199,-0.042
8200,-0.022
8201,-0.009
8202,-0.005
8203,-0.01
8204,-0.02
8205,-0.035
8206,-0.048
8207,-0.057
8208,-0.056
8209,-0.045
8210,-0.021
8211,0.014
8212,0.059
8213,0.11
8214,0.16
8215,0.203
8216,0.235
8217,0.25
8218,0.247
8219,0.227
8220,0.19
8221,0.14
8222,0.082
8223,0.02
8224,-0.041
8225,-0.099
8226,-0.148
8227,-0.185
8228,-0.206
8229,-0.21
8230,-0.197
8231,-0.17
8232,-0.131
8233,-0.087
8234,-0.042
8235,-0.002
8236,0.031
8237,0.054
8238,0.066
8239,0.066
8240,0.057
8241,0.038
8242,0.013
8243,-0.015
8244,-0.044
8245,-0.07
8246,-0.091
8247,-0.102
8248,-0.102
8249,-0.088
8250,-0.061
8251,-0.021
8252,0.027
8253,0.079
8254,0.127
8255,0.168
8256,0.196
8257,0.208
8258,0.203
8259,0.181
8260,0.143
8261,0.093
8262,0.035
8263,-0.025
8264,-0.081
8265,-0.126
8266,-0.155
8267,-0.165
8268,-0.157
8269,-0.132
8270,-0.097
8271,-0.055
8272,-0.014
8273,0.022
8274,0.049
8275,0.064
8276,0.067
8277,0.058
8278,0.039
8279,0.011
8280,-0.023
8281,-0.059
8282,-0.092
8283,-0.118
8284,-0.133
8285,-0.134
8286,-0.119
8287,-0.089
8288,-0.047
8289,0.003
8290,0.054
8291,0.103
8292,0.143
8293,0.171
8294,0.186
8295,0.187
8296,0.175
8297,0.151
8298,0.119
8299,0.082
8300,0.044
8301,0.008
8302,-0.025
8303,-0.051
8304,-0.07
8305,-0.083
8306,-0.091
8307,-0.097
8308,-0.103
8309,-0.11
8310,-0.119
8311,-0.129
8312,-0.137
8313,-0.138
8314,-0.128
8315,-0.105
8316,-0.068
8317,-0.018
8318,0.041
8319,0.102
8320,0.159
8321,0.203
8322,0.23
8323,0.234
8324,0.214
8325,0.173
8326,0.113
8327,0.042
8328,-0.034
8329,-0.107
8330,-0.17
8331,-0.217
8332,-0.243
8333,-0.247
8334,-0.23
8335,-0.195
8336,-0.147
8337,-0.092
8338,-0.033
8339,0.025
8340,0.077
8341,0.119
8342,0.151
8343,0.171
8344,0.179
8345,0.178
8346,0.169
8347,0.154
8348,0.136
8349,0.118
8350,0.1
8351,0.083
8352,0.068
8353,0.052
8354,0.037
8355,0.019
8356,-0.002
8357,-0.027
8358,-0.056
8359,-0.088
8360,-0.12
8361,-0.149
8362,-0.171
8363,-0.182
8364,-0.181
8365,-0.166
8366,-0.139
8367,-0.102
8368,-0.059
8369,-0.016
8370,0.024
8371,0.058
8372,0.082
8373,0.096
8374,0.096
8375,0.084
8376,0.059
8377,0.026
8378,-0.014
8379,-0.055
8380,-0.094
8381,-0.125
8382,-0.144
8383,-0.148
8384,-0.135
8385,-0.105
8386,-0.061
8387,-0.007
8388,0.05
8389,0.106
8390,0.156
8391,0.197
8392,0.226
8393,0.242
8394,0.244
8395,0.234
8396,0.212
8397,0.181
8398,0.141
8399,0.096
8400,0.047
8401,-0.003
8402,-0.051
8403,-0.092
8404,-0.124
8405,-0.145
8406,-0.154
8407,-0.151
8408,-0.138
8409,-0.118
8410,-0.094
8411,-0.071
8412,-0.049
8413,-0.032
8414,-0.019
8415,-0.01
8416,-0.005
8417,-0.006
8418,-0.011
8419,-0.024
8420,-0.042
8421,-0.065
8422,-0.09
8423,-0.115
8424,-0.135
8425,-0.148
8426,-0.151
8427,-0.141
8428,-0.118
8429,-0.084
8430,-0.039
8431,0.012
8432,0.066
8433,0.119
8434,0.166
8435,0.205
8436,0.232
8437,0.246
8438,0.246
8439,0.232
8440,0.204
8441,0.164
8442,0.116
8443,0.064
8444,0.014
8445,-0.029
8446,-0.062
8447,-0.081
8448,-0.086
8449,-0.078
8450,-0.058
8451,-0.032
8452,-0.003
8453,0.024
8454,0.044
8455,0.056
8456,0.056
8457,0.045
8458,0.022
8459,-0.009
8460,-0.047
8461,-0.087
8462,-0.124
8463,-0.155
8464,-0.175
8465,-0.183
8466,-0.18
8467,-0.166
8468,-0.146
8469,-0.122
8470,-0.099
8471,-0.078
8472,-0.059
8473,-0.042
8474,-0.027
8475,-0.01
8476,0.009
8477,0.032
8478,0.06
8479,0.091
8480,0.124
8481,0.156
8482,0.184
8483,0.205
8484,0.216
8485,0.216
8486,0.205
8487,0.183
8488,0.151
8489,0.112
8490,0.069
8491,0.025
8492,-0.015
8493,-0.049
8494,-0.076
8495,-0.093
8496,-0.104
8497,-0.111
8498,-0.115
8499,-0.119
8500,-0.123
8501,-0.125
8502,-0.123
8503,-0.114
8504,-0.098
8505,-0.074
8506,-0.047
8507,-0.019
8508,0.004
8509,0.019
8510,0.022
8511,0.011
8512,-0.011
8513,-0.041
8514,-0.073
8515,-0.099
8516,-0.111
8517,-0.104
8518,-0.077
8519,-0.031
8520,0.031
8521,0.099
8522,0.166
8523,0.223
8524,0.264
8525,0.285
8526,0.285
8527,0.264
8528,0.226
8529,0.174
8530,0.112
8531,0.046
8532,-0.021
8533,-0.084
8534,-0.139
8535,-0.183
8536,-0.211
8537,-0.222
8538,-0.216
8539,-0.194
8540,-0.157
8541,-0.111
8542,-0.061
8543,-0.014
8544,0.025
8545,0.05
8546,0.061
8547,0.055
8548,0.035
8549,0.003
8550,-0.039
8551,-0.086
8552,-0.133
8553,-0.172
8554,-0.197
8555,-0.202
8556,-0.182
8557,-0.137
8558,-0.071
8559,0.012
8560,0.102
8561,0.189
8562,0.265
8563,0.321
8564,0.352
8565,0.356
8566,0.332
8567,0.284
8568,0.216
8569,0.134
8570,0.047
8571,-0.039
8572,-0.116
8573,-0.178
8574,-0.221
8575,-0.241
8576,-0.236
8577,-0.207
8578,-0.157
8579,-0.09
8580,-0.015
8581,0.06
8582,0.126
8583,0.174
8584,0.2
8585,0.199
8586,0.171
8587,0.119
8588,0.046
8589,-0.038
8590,-0.127
8591,-0.212
8592,-0.283
8593,-0.335
8594,-0.362
8595,-0.36
8596,-0.331
8597,-0.277
8598,-0.202
8599,-0.113
8600,-0.017
8601,0.08
8602,0.17
8603,0.247
8604,0.307
8605,0.348
8606,0.368
8607,0.367
8608,0.345
8609,0.304
8610,0.247
8611,0.178
8612,0.102
8613,0.025
8614,-0.048
8615,-0.11
8616,-0.159
8617,-0.192
8618,-0.207
8619,-0.207
8620,-0.194
8621,-0.171
8622,-0.144
8623,-0.114
8624,-0.085
8625,-0.059
8626,-0.038
8627,-0.021
8628,-0.008
8629,0.001
8630,0.007
8631,0.013
8632,0.019
8633,0.026
8634,0.037
8635,0.051
8636,0.068
8637,0.087
8638,0.104
8639,0.119
8640,0.127
8641,0.127
8642,0.119
8643,0.101
8644,0.073
8645,0.038
8646,-0.003
8647,-0.045
8648,-0.086
8649,-0.12
8650,-0.144
8651,-0.158
8652,-0.161
8653,-0.156
